A01.pastVerbs	A03.presVerbs	B04.placeAdverbials	B05.timeAdverbials	C06.1persProns	C07.2persProns	C08.3persProns	C09.impersProns	C10.demonstrProns	C11.indefProns	C12.doAsProVerb	D13.whQuestions	E14.nominalizations	E16.Nouns	G19.beAsMain	H33.piedPiping	H34.sentenceRel	H35.causative	H36.concessives	H37.conditional	I39.preposn	I40.attrAdj	I41.predAdj	I42.ADV	J43.TTR	J44.wordLength	K45.conjuncts	K46.downtoners	K47.generalHedges	K48.amplifiers	K49.generalEmphatics	K50.discoursePart	K55.publicVerbs	K56.privateVerbs	K57.suasiveVerbs	K58.seemappear	L52.possibModals	L53.necessModals	L54.predicModals	N59.contractions	N60.thatDeletion	N61.strandedPrep	P66.syntNegn	P67.analNegn
0.04049	0.01629	0.00176	0.00132	0.04005	0.00044	0.02157	0.01012	0.01629	0.00044	0.00264	0.00880	0.01496	0.16329	0.01893	0.00220	0.00748	0.00132	0.00000	0.00176	0.12896	0.08275	0.00000	0.02597	0.52770	4.27399	0.08759	0.00088	0.00044	0.00000	0.00132	0.00264	0.00264	0.00880	0.00220	0.00220	0.00352	0.00088	0.00176	0.00660	0.01144	0.00044	0.00176	0.00572
0.01744	0.02485	0.00087	0.00392	0.01482	0.00087	0.03531	0.00697	0.02223	0.00087	0.00131	0.01090	0.02005	0.17393	0.01264	0.00044	0.00262	0.00262	0.00044	0.00218	0.10680	0.07585	0.00044	0.04054	0.53646	4.32381	0.05623	0.00480	0.00131	0.00174	0.00262	0.00174	0.00523	0.00872	0.00480	0.00087	0.00915	0.00392	0.00567	0.00828	0.01264	0.00000	0.00000	0.00567
0.02312	0.01156	0.00128	0.00300	0.01027	0.00000	0.02140	0.00514	0.01498	0.00043	0.00171	0.00728	0.03510	0.18193	0.00899	0.00086	0.00171	0.00000	0.00128	0.00000	0.12500	0.11515	0.00128	0.03639	0.53766	4.97064	0.07106	0.00171	0.00000	0.00086	0.00342	0.00171	0.00171	0.00899	0.00214	0.00128	0.00342	0.00000	0.00043	0.00214	0.00942	0.00043	0.00086	0.00642
0.05780	0.00478	0.00304	0.00435	0.00348	0.00304	0.03781	0.00348	0.01521	0.00087	0.00261	0.01043	0.01391	0.13385	0.00913	0.00087	0.00261	0.00043	0.00130	0.00304	0.11517	0.06780	0.00130	0.04129	0.50781	4.43756	0.06780	0.00261	0.00000	0.00130	0.00043	0.00348	0.00695	0.00913	0.00478	0.00087	0.00565	0.00174	0.00391	0.00478	0.01695	0.00087	0.00000	0.00522
0.03579	0.00647	0.00474	0.00345	0.00000	0.00086	0.04398	0.00862	0.01811	0.00043	0.00302	0.01121	0.01596	0.13238	0.01251	0.00086	0.00216	0.00043	0.00216	0.00086	0.12247	0.07589	0.00086	0.04787	0.53435	4.37461	0.07115	0.00561	0.00043	0.00172	0.00129	0.00345	0.00345	0.00906	0.00043	0.00172	0.00517	0.00086	0.00431	0.00690	0.00992	0.00086	0.00043	0.00561
0.06749	0.00397	0.00353	0.00088	0.02911	0.00044	0.05293	0.01367	0.00750	0.00529	0.00618	0.01367	0.00662	0.13674	0.02294	0.00000	0.00000	0.00176	0.00044	0.00132	0.09307	0.05337	0.00000	0.04014	0.45288	3.94501	0.07543	0.00265	0.00132	0.00441	0.00000	0.00221	0.00441	0.01588	0.00176	0.00176	0.00397	0.00088	0.00529	0.01544	0.01720	0.00132	0.00000	0.00176
0.02726	0.00616	0.00044	0.01231	0.00528	0.00000	0.01231	0.00836	0.01583	0.00176	0.00088	0.00616	0.02858	0.15435	0.01847	0.00132	0.00396	0.00176	0.00220	0.00044	0.13017	0.08575	0.00088	0.04046	0.52062	4.82092	0.08399	0.00088	0.00044	0.00088	0.00308	0.00220	0.00572	0.00572	0.00088	0.00176	0.00264	0.00220	0.00088	0.00440	0.00836	0.00044	0.00000	0.00572
0.04567	0.00264	0.00176	0.00264	0.00220	0.00132	0.00966	0.00659	0.01537	0.00088	0.00088	0.00571	0.02020	0.19763	0.01449	0.00132	0.00351	0.00132	0.00000	0.00132	0.13000	0.07642	0.00088	0.02020	0.57513	4.68844	0.07422	0.00220	0.00000	0.00044	0.00044	0.00088	0.00176	0.00834	0.00307	0.00000	0.00176	0.00000	0.00351	0.00395	0.01274	0.00044	0.00000	0.00307
0.02337	0.01483	0.00270	0.00270	0.00719	0.00000	0.01348	0.01124	0.01169	0.00045	0.00090	0.00360	0.02562	0.18292	0.01528	0.00135	0.00494	0.00180	0.00045	0.00135	0.13303	0.09124	0.00135	0.02112	0.56201	4.68319	0.06022	0.00180	0.00000	0.00135	0.00090	0.00090	0.00135	0.00584	0.00090	0.00135	0.00225	0.00090	0.00090	0.00674	0.00719	0.00000	0.00045	0.00629
0.05464	0.00339	0.00000	0.00254	0.01737	0.00296	0.03981	0.00508	0.01101	0.00000	0.00127	0.00720	0.00551	0.11732	0.00466	0.00042	0.00254	0.00000	0.00000	0.00254	0.11775	0.03134	0.00000	0.01482	0.49871	4.11174	0.03812	0.00085	0.00000	0.00085	0.00042	0.00085	0.01144	0.00466	0.00720	0.00042	0.00508	0.00127	0.00508	0.00551	0.01991	0.00000	0.00042	0.00381
0.05004	0.00626	0.00045	0.00089	0.00045	0.00000	0.03575	0.00760	0.02234	0.00045	0.00089	0.00670	0.03217	0.16845	0.01832	0.00179	0.00715	0.00223	0.00045	0.00179	0.10992	0.07954	0.00089	0.04155	0.55990	4.89376	0.09607	0.00447	0.00045	0.00223	0.00313	0.00089	0.00581	0.01162	0.00179	0.00179	0.00402	0.00760	0.00089	0.00313	0.01609	0.00000	0.00045	0.01251
0.05908	0.00261	0.00261	0.00565	0.03519	0.00261	0.04952	0.00304	0.01086	0.00304	0.00261	0.01564	0.00565	0.12120	0.00912	0.00087	0.00174	0.00043	0.00130	0.00087	0.10990	0.05343	0.00130	0.03997	0.52956	4.06892	0.05951	0.00217	0.00043	0.00043	0.00087	0.00174	0.01129	0.01825	0.00261	0.00000	0.00174	0.00174	0.00304	0.00434	0.02606	0.00000	0.00130	0.00521
0.06394	0.00543	0.00418	0.00669	0.00752	0.00251	0.08023	0.00418	0.01337	0.00251	0.00293	0.01170	0.00919	0.12411	0.01254	0.00084	0.00167	0.00084	0.00000	0.00209	0.10614	0.03761	0.00209	0.04095	0.56728	4.13686	0.06185	0.00209	0.00084	0.00167	0.00167	0.00251	0.01463	0.00752	0.00627	0.00042	0.00209	0.00376	0.00627	0.00460	0.01922	0.00125	0.00000	0.00627
0.04228	0.00465	0.00085	0.00465	0.00634	0.00000	0.04101	0.00719	0.01395	0.00169	0.00254	0.00719	0.00888	0.13996	0.00846	0.00338	0.00465	0.00000	0.00127	0.00296	0.12981	0.06385	0.00000	0.04567	0.41667	4.41295	0.05793	0.00507	0.00085	0.00254	0.00211	0.00169	0.00550	0.00592	0.00085	0.00085	0.00719	0.00169	0.00211	0.01353	0.01015	0.00000	0.00085	0.00507
0.02262	0.01563	0.00165	0.00535	0.00370	0.00000	0.00905	0.00411	0.01275	0.00329	0.00370	0.00823	0.02386	0.18470	0.01028	0.00206	0.01193	0.00082	0.00165	0.00165	0.10901	0.08063	0.00082	0.04401	0.58056	4.62084	0.05718	0.00329	0.00082	0.00247	0.00288	0.00206	0.00165	0.00699	0.00041	0.00123	0.00535	0.00123	0.00247	0.02139	0.00823	0.00000	0.00000	0.00288
0.02528	0.01596	0.00399	0.00532	0.04213	0.00355	0.01907	0.01242	0.01685	0.00310	0.00222	0.01508	0.01996	0.12550	0.01463	0.00355	0.00399	0.00089	0.00222	0.00266	0.10155	0.08958	0.00133	0.07450	0.51047	4.22885	0.09446	0.00576	0.00133	0.00222	0.00355	0.00488	0.00754	0.01907	0.00177	0.00355	0.00931	0.00177	0.00576	0.00222	0.02084	0.00089	0.00089	0.01242
0.02850	0.01885	0.00263	0.00526	0.00658	0.00000	0.03025	0.00570	0.01491	0.00175	0.00088	0.00614	0.01666	0.16133	0.01271	0.00263	0.00658	0.00132	0.00088	0.00132	0.13108	0.08330	0.00044	0.04647	0.54381	4.41640	0.07497	0.00351	0.00000	0.00088	0.00088	0.00307	0.00307	0.00877	0.00088	0.00088	0.00351	0.00088	0.00088	0.00745	0.01140	0.00000	0.00044	0.00658
0.02721	0.01070	0.00134	0.00268	0.00937	0.00000	0.00981	0.01070	0.01784	0.00178	0.00089	0.00446	0.04326	0.14273	0.01517	0.00089	0.00268	0.00089	0.00045	0.00268	0.13158	0.09367	0.00089	0.03345	0.52083	4.76171	0.07672	0.00268	0.00134	0.00268	0.00000	0.00312	0.00401	0.00535	0.00178	0.00178	0.00624	0.00446	0.00624	0.00089	0.00803	0.00000	0.00000	0.00357
0.03213	0.01157	0.00214	0.00428	0.00514	0.00000	0.03556	0.00428	0.01243	0.00343	0.00129	0.00343	0.01842	0.17695	0.01457	0.00043	0.00214	0.00043	0.00214	0.00043	0.11525	0.08783	0.00043	0.03685	0.49610	4.47001	0.07112	0.00300	0.00171	0.00300	0.00129	0.00428	0.00386	0.00686	0.00000	0.00129	0.00514	0.00214	0.00257	0.00728	0.00985	0.00043	0.00043	0.00386
0.03038	0.01308	0.00211	0.00338	0.01013	0.00084	0.03713	0.00759	0.01646	0.00253	0.00506	0.00886	0.02025	0.13966	0.01646	0.00127	0.00084	0.00295	0.00000	0.00127	0.10000	0.08565	0.00084	0.03924	0.47745	4.52576	0.07426	0.00338	0.00127	0.00169	0.00295	0.00295	0.00844	0.00844	0.00000	0.00042	0.00549	0.00042	0.00422	0.01266	0.01392	0.00042	0.00042	0.00759
0.05213	0.00825	0.00348	0.00521	0.01868	0.00087	0.03345	0.01607	0.01260	0.00304	0.00434	0.01216	0.01390	0.12989	0.02389	0.00000	0.00087	0.00087	0.00043	0.00087	0.11468	0.06690	0.00130	0.03953	0.53264	4.04280	0.08775	0.00043	0.00174	0.00087	0.00217	0.00217	0.00434	0.01607	0.00087	0.00087	0.00304	0.00043	0.00217	0.00912	0.01738	0.00174	0.00000	0.00608
0.02831	0.01415	0.00083	0.00000	0.00000	0.00000	0.00500	0.00500	0.00916	0.00042	0.00083	0.00708	0.07244	0.20025	0.01082	0.00042	0.00375	0.00000	0.00000	0.00083	0.10450	0.09076	0.00000	0.02123	0.49870	5.24174	0.06286	0.00000	0.00000	0.00000	0.00042	0.00000	0.00125	0.00167	0.00375	0.00000	0.00458	0.00333	0.00125	0.00250	0.00375	0.00000	0.00000	0.00291
0.02932	0.00722	0.00042	0.00170	0.01657	0.00000	0.01912	0.00765	0.01402	0.00000	0.00085	0.00382	0.04080	0.18020	0.01317	0.00255	0.00637	0.00042	0.00042	0.00212	0.11517	0.10455	0.00212	0.03612	0.50653	5.02393	0.07947	0.00340	0.00085	0.00212	0.00382	0.00170	0.00170	0.00340	0.00170	0.00000	0.01275	0.01062	0.00807	0.00212	0.00425	0.00000	0.00085	0.00425
0.02081	0.01267	0.00045	0.00452	0.03710	0.00317	0.03167	0.00588	0.02217	0.00045	0.00136	0.00679	0.02127	0.15158	0.01538	0.00090	0.00181	0.00317	0.00045	0.00045	0.12805	0.08733	0.00045	0.04118	0.49086	4.40638	0.05882	0.00271	0.00000	0.00226	0.00407	0.00090	0.00407	0.00950	0.00271	0.00045	0.00633	0.00090	0.00407	0.00633	0.01131	0.00000	0.00000	0.00679
0.03739	0.00859	0.00215	0.00473	0.00000	0.00000	0.00430	0.00559	0.01289	0.00043	0.00043	0.00559	0.03997	0.25440	0.01332	0.00043	0.00258	0.00043	0.00000	0.00043	0.13021	0.06618	0.00172	0.03739	0.49340	5.06790	0.08251	0.00301	0.00000	0.00086	0.00043	0.00172	0.00086	0.00516	0.00086	0.00043	0.00172	0.00172	0.00215	0.00602	0.00559	0.00000	0.00000	0.00301
0.03975	0.00581	0.00089	0.00357	0.00000	0.00000	0.00983	0.00849	0.01921	0.00045	0.00268	0.00938	0.03439	0.19250	0.01697	0.00223	0.00402	0.00089	0.00089	0.00000	0.13176	0.09201	0.00045	0.03037	0.45974	4.72310	0.09558	0.00447	0.00045	0.00089	0.00134	0.00402	0.00357	0.00893	0.00223	0.00268	0.00313	0.00089	0.00759	0.00045	0.01206	0.00000	0.00045	0.00759
0.04113	0.00665	0.00166	0.00166	0.00332	0.00000	0.00208	0.00166	0.01163	0.00000	0.00000	0.00249	0.04570	0.22725	0.00457	0.00000	0.00249	0.00042	0.00083	0.00042	0.11965	0.09140	0.00000	0.01413	0.55844	5.20190	0.05069	0.00000	0.00000	0.00083	0.00042	0.00000	0.00042	0.00374	0.00083	0.00000	0.00000	0.00042	0.00415	0.00706	0.00499	0.00000	0.00000	0.00000
0.02258	0.01026	0.00205	0.00369	0.00000	0.00000	0.00985	0.00698	0.01765	0.00041	0.00164	0.00411	0.03736	0.18883	0.01314	0.00123	0.00328	0.00000	0.00041	0.00082	0.09729	0.08949	0.00082	0.03161	0.46966	4.82971	0.07430	0.00246	0.00000	0.00164	0.00041	0.00082	0.00205	0.00493	0.00123	0.00000	0.00616	0.00287	0.00493	0.00164	0.00657	0.00000	0.00041	0.00657
0.02775	0.00650	0.00130	0.00434	0.03079	0.00043	0.01127	0.00304	0.01605	0.00043	0.00304	0.00650	0.02255	0.18300	0.00954	0.00000	0.00087	0.00000	0.00000	0.00087	0.11709	0.04510	0.00000	0.02168	0.49361	4.44668	0.04987	0.00173	0.00000	0.00130	0.00130	0.00434	0.00477	0.00564	0.00087	0.00000	0.00477	0.00130	0.00520	0.00260	0.01041	0.00000	0.00000	0.00087
0.03738	0.00595	0.00212	0.00000	0.00000	0.00000	0.00467	0.00170	0.01657	0.00042	0.00000	0.00042	0.03993	0.18437	0.00510	0.00297	0.00680	0.00000	0.00000	0.00042	0.14444	0.07944	0.00000	0.01657	0.47462	4.79530	0.04163	0.00085	0.00000	0.00000	0.00042	0.00000	0.00170	0.00552	0.00170	0.00000	0.00552	0.00000	0.01189	0.00170	0.00722	0.00000	0.00000	0.00425
0.05052	0.00864	0.00043	0.00086	0.00000	0.00043	0.00130	0.00130	0.00820	0.00000	0.00000	0.00043	0.03584	0.21632	0.00302	0.00130	0.00216	0.00000	0.00000	0.00000	0.13385	0.10838	0.00043	0.00864	0.44920	5.30512	0.05440	0.00086	0.00000	0.00000	0.00000	0.00130	0.00216	0.00130	0.00216	0.00043	0.00130	0.00000	0.00043	0.00130	0.00302	0.00000	0.00000	0.00043
0.04730	0.00796	0.00309	0.00177	0.00000	0.00000	0.00133	0.00044	0.01326	0.00000	0.00000	0.00354	0.03714	0.23386	0.00884	0.00044	0.00398	0.00000	0.00000	0.00044	0.12865	0.07692	0.00000	0.02520	0.51823	5.26806	0.08267	0.00177	0.00000	0.00177	0.00133	0.00221	0.00133	0.00575	0.00044	0.00000	0.00531	0.00044	0.00177	0.00044	0.00663	0.00000	0.00088	0.00088
0.05393	0.00255	0.00000	0.00085	0.00000	0.00000	0.00212	0.00042	0.01486	0.00085	0.00000	0.00170	0.05308	0.14735	0.00594	0.00170	0.00510	0.00000	0.00000	0.00297	0.15202	0.05605	0.00000	0.02335	0.35623	4.44170	0.06667	0.00042	0.00000	0.00000	0.00000	0.00000	0.00297	0.00425	0.00297	0.00085	0.00722	0.00000	0.01826	0.00170	0.00807	0.00000	0.00000	0.00594
0.02507	0.00501	0.00251	0.00376	0.01295	0.00042	0.00669	0.00961	0.01672	0.00084	0.00084	0.00585	0.02466	0.17468	0.01045	0.00000	0.00334	0.00000	0.00084	0.00167	0.10698	0.08316	0.00042	0.03176	0.49610	4.62040	0.05976	0.00209	0.00125	0.00042	0.00125	0.00251	0.00334	0.00293	0.00251	0.00084	0.00794	0.00334	0.01087	0.00543	0.00836	0.00042	0.00000	0.00251
0.03767	0.00851	0.01094	0.00000	0.00000	0.00000	0.00324	0.00243	0.01215	0.00000	0.00000	0.00081	0.04617	0.16079	0.00446	0.00041	0.00446	0.00000	0.00000	0.00243	0.12515	0.07209	0.00000	0.02592	0.49100	4.51673	0.04617	0.00000	0.00000	0.00041	0.00000	0.00041	0.00000	0.01175	0.00284	0.00000	0.00122	0.00122	0.00162	0.00770	0.01215	0.00000	0.00081	0.00122
0.04083	0.00774	0.01074	0.00000	0.00000	0.00473	0.00559	0.00645	0.00902	0.00043	0.00043	0.00774	0.03739	0.21014	0.01719	0.00000	0.00129	0.00086	0.00000	0.00301	0.11517	0.07048	0.00043	0.03266	0.47354	4.70629	0.10142	0.00215	0.00000	0.00043	0.00043	0.00000	0.00000	0.00945	0.00086	0.00000	0.01074	0.01031	0.01805	0.00043	0.00945	0.00172	0.00000	0.00215
0.04328	0.00168	0.00000	0.00168	0.00084	0.00000	0.00840	0.00294	0.02143	0.00084	0.00042	0.00252	0.03109	0.18697	0.00546	0.00000	0.00210	0.00000	0.00042	0.00126	0.12731	0.07563	0.00000	0.02017	0.50386	4.64323	0.05294	0.00126	0.00000	0.00042	0.00000	0.00084	0.00294	0.00294	0.00420	0.00042	0.00210	0.00042	0.00756	0.01218	0.00882	0.00042	0.00084	0.00588
0.05169	0.00855	0.00039	0.00389	0.00505	0.00000	0.03459	0.00700	0.01671	0.00039	0.00350	0.00272	0.02954	0.17450	0.00855	0.00078	0.00466	0.00155	0.00000	0.00117	0.10455	0.04780	0.00117	0.02759	0.52564	4.48522	0.07928	0.00155	0.00000	0.00233	0.00000	0.00311	0.01049	0.00700	0.00194	0.00078	0.00272	0.00194	0.00039	0.01088	0.01321	0.00078	0.00117	0.01438
0.02287	0.02108	0.00673	0.00135	0.02601	0.00179	0.02197	0.01121	0.01839	0.00314	0.00493	0.01659	0.03498	0.15561	0.01659	0.00314	0.00852	0.00224	0.00000	0.00493	0.12197	0.08744	0.00135	0.03857	0.46494	4.61269	0.07892	0.00224	0.00045	0.00090	0.00090	0.00045	0.00224	0.01973	0.00179	0.00000	0.01121	0.00628	0.00807	0.00090	0.01704	0.00045	0.00000	0.00538
0.02646	0.00912	0.00730	0.00365	0.00912	0.00091	0.00912	0.00776	0.01323	0.00091	0.00091	0.00776	0.03330	0.19343	0.01095	0.00046	0.00274	0.00046	0.00046	0.00274	0.11040	0.08622	0.00182	0.04060	0.50660	4.83087	0.07527	0.00137	0.00000	0.00182	0.00182	0.00411	0.00091	0.00502	0.00319	0.00000	0.00958	0.01369	0.01414	0.00274	0.00639	0.00000	0.00091	0.00456
0.02623	0.00833	0.00042	0.00333	0.00000	0.00000	0.00167	0.00291	0.01582	0.00042	0.00000	0.00000	0.04663	0.23231	0.00833	0.00125	0.00583	0.00167	0.00000	0.00042	0.13655	0.07161	0.00000	0.02123	0.50521	5.08514	0.06120	0.00167	0.00083	0.00167	0.00083	0.00250	0.00000	0.00333	0.00125	0.00000	0.00083	0.00083	0.01166	0.00000	0.00416	0.00125	0.00042	0.00291
0.04014	0.00475	0.00086	0.00691	0.01036	0.00000	0.00345	0.00302	0.01770	0.00043	0.00043	0.00129	0.03280	0.19508	0.00734	0.00173	0.00691	0.00086	0.00000	0.00173	0.14113	0.09840	0.00043	0.03280	0.50394	5.04005	0.07423	0.00129	0.00043	0.00302	0.00086	0.00259	0.00086	0.00561	0.00561	0.00000	0.00173	0.00302	0.00475	0.00173	0.01036	0.00000	0.00000	0.00129
0.03281	0.00625	0.00039	0.00117	0.00039	0.00000	0.00195	0.00352	0.01328	0.00000	0.00078	0.00234	0.06094	0.15703	0.00391	0.00039	0.00195	0.00078	0.00000	0.00078	0.15586	0.05078	0.00000	0.01523	0.43590	4.75030	0.03711	0.00000	0.00000	0.00000	0.00000	0.00000	0.00586	0.00391	0.01250	0.00000	0.00430	0.00000	0.01680	0.00078	0.01055	0.00000	0.00000	0.00430
0.03476	0.00528	0.00132	0.00220	0.00308	0.00000	0.00484	0.00704	0.01980	0.00000	0.00044	0.00484	0.05499	0.19138	0.01012	0.00176	0.00616	0.00176	0.00000	0.00176	0.14342	0.08051	0.00044	0.02772	0.49616	4.98591	0.08667	0.00132	0.00044	0.00088	0.00000	0.00044	0.00088	0.00396	0.00000	0.00000	0.00440	0.00308	0.00176	0.00132	0.00396	0.00000	0.00000	0.00308
0.03811	0.00682	0.00401	0.00120	0.00000	0.04493	0.01685	0.00321	0.00602	0.00000	0.00080	0.00521	0.02286	0.19414	0.01083	0.00120	0.00241	0.00080	0.00241	0.01805	0.10790	0.06177	0.00000	0.01966	0.36598	4.23154	0.07180	0.00080	0.00000	0.00040	0.00040	0.00000	0.00160	0.01364	0.00441	0.00000	0.01163	0.00923	0.00160	0.00080	0.01524	0.00080	0.00080	0.00722
0.02490	0.00743	0.00000	0.00218	0.01835	0.00044	0.02010	0.00568	0.01529	0.00218	0.00349	0.00743	0.03888	0.16295	0.01267	0.00175	0.00306	0.00087	0.00000	0.00087	0.12888	0.07383	0.00000	0.02883	0.45244	4.57947	0.07165	0.00262	0.00044	0.00044	0.00131	0.00131	0.00437	0.00743	0.00218	0.00044	0.00306	0.00218	0.00568	0.01180	0.01136	0.00000	0.00131	0.00917
0.04590	0.00540	0.00090	0.00675	0.00135	0.00000	0.02250	0.00675	0.01620	0.00045	0.00045	0.00585	0.03195	0.19577	0.00855	0.00045	0.00495	0.00000	0.00090	0.00000	0.12286	0.07426	0.00000	0.03555	0.54124	4.74303	0.05086	0.00180	0.00000	0.00225	0.00135	0.00315	0.00090	0.00495	0.00090	0.00000	0.00090	0.00045	0.00000	0.01170	0.00495	0.00000	0.00090	0.00135
0.03705	0.00882	0.00000	0.00573	0.02294	0.00000	0.00044	0.00441	0.01500	0.00000	0.00088	0.00000	0.04235	0.21129	0.00485	0.00044	0.00397	0.00044	0.00044	0.00088	0.13454	0.08558	0.00000	0.02514	0.52174	5.06749	0.05911	0.00044	0.00000	0.00265	0.00044	0.00397	0.00088	0.00485	0.00132	0.00044	0.00309	0.00309	0.00926	0.00309	0.00441	0.00000	0.00000	0.00088
0.02753	0.01677	0.00043	0.00086	0.00000	0.00000	0.00516	0.00258	0.00602	0.00000	0.00086	0.00172	0.03312	0.21591	0.00559	0.00086	0.00301	0.00000	0.00000	0.00000	0.12602	0.06151	0.00086	0.00688	0.47906	5.13303	0.05505	0.00086	0.00000	0.00000	0.00000	0.00000	0.00086	0.00301	0.00043	0.00000	0.00172	0.00086	0.00129	0.00430	0.00430	0.00043	0.00000	0.00129
0.03286	0.00622	0.00577	0.00710	0.00844	0.00000	0.00577	0.00577	0.01465	0.00000	0.00000	0.00133	0.03641	0.18917	0.01243	0.00044	0.00222	0.00044	0.00089	0.00044	0.15453	0.08703	0.00044	0.03153	0.48843	4.83616	0.06083	0.00311	0.00000	0.00089	0.00044	0.00178	0.00266	0.00444	0.00355	0.00000	0.00311	0.00222	0.00488	0.00533	0.00755	0.00000	0.00000	0.00089
0.01577	0.01442	0.00225	0.00135	0.00090	0.00000	0.03966	0.00451	0.00766	0.00045	0.00180	0.00766	0.04507	0.19243	0.00991	0.00090	0.00270	0.00090	0.00090	0.00090	0.10861	0.08427	0.00090	0.03515	0.53543	5.16745	0.04867	0.00090	0.00000	0.00090	0.00090	0.00180	0.00225	0.00901	0.00541	0.00000	0.01127	0.00856	0.00946	0.00406	0.01127	0.00090	0.00135	0.00496
0.03867	0.00409	0.00182	0.00455	0.00000	0.00000	0.00318	0.00318	0.01501	0.00000	0.00045	0.00227	0.04686	0.18744	0.01365	0.00000	0.00637	0.00182	0.00136	0.00091	0.14604	0.07507	0.00227	0.03094	0.42416	4.80591	0.08144	0.00364	0.00136	0.00455	0.00136	0.00182	0.00182	0.00546	0.00091	0.00136	0.00273	0.00364	0.00546	0.00227	0.00682	0.00000	0.00000	0.00364
0.05836	0.00276	0.00551	0.00046	0.00046	0.00000	0.00092	0.00506	0.01103	0.00000	0.00000	0.00092	0.02757	0.26103	0.00689	0.00000	0.00322	0.00138	0.00000	0.00000	0.13603	0.06618	0.00046	0.02482	0.46875	4.74844	0.09053	0.00230	0.00000	0.00092	0.00000	0.00092	0.00092	0.01149	0.00000	0.00000	0.00322	0.00184	0.00046	0.00184	0.01195	0.00000	0.00000	0.00230
0.04833	0.00994	0.00316	0.00045	0.00136	0.00000	0.00271	0.00994	0.02529	0.00000	0.00181	0.00181	0.02168	0.19648	0.02394	0.00045	0.01039	0.00136	0.00181	0.00452	0.13369	0.08266	0.00090	0.02213	0.42857	4.51221	0.13324	0.00226	0.00000	0.00090	0.00000	0.00090	0.00181	0.00858	0.00000	0.00090	0.00723	0.00226	0.00361	0.00316	0.00994	0.00000	0.00000	0.00587
0.05114	0.00945	0.00215	0.00043	0.00430	0.00000	0.00258	0.00301	0.01203	0.00000	0.00043	0.00215	0.02922	0.18908	0.01633	0.00215	0.00645	0.00000	0.00086	0.00043	0.12806	0.08294	0.00086	0.03137	0.43750	4.79784	0.09970	0.00258	0.00000	0.00215	0.00000	0.00129	0.00215	0.01289	0.00129	0.00258	0.00258	0.00043	0.00387	0.00000	0.01504	0.00000	0.00043	0.00387
0.04720	0.00750	0.00221	0.00265	0.00044	0.00000	0.00353	0.00265	0.01456	0.00132	0.00044	0.00265	0.02691	0.20909	0.01147	0.00176	0.01191	0.00000	0.00132	0.00132	0.11734	0.09660	0.00221	0.05426	0.52618	5.14128	0.09175	0.00265	0.00044	0.00750	0.00132	0.00221	0.00000	0.00662	0.00000	0.00088	0.00397	0.00088	0.00441	0.00044	0.00618	0.00044	0.00000	0.00485
0.05640	0.00277	0.00139	0.00092	0.00092	0.00000	0.00092	0.00555	0.00786	0.00000	0.00046	0.00231	0.04577	0.23486	0.00878	0.00000	0.00416	0.00231	0.00092	0.00000	0.16135	0.06195	0.00092	0.02959	0.45103	5.03508	0.08784	0.00185	0.00000	0.00139	0.00185	0.00046	0.00092	0.00832	0.00000	0.00324	0.00092	0.00185	0.00416	0.00000	0.00925	0.00185	0.00000	0.00277
0.03290	0.00590	0.00380	0.00127	0.00000	0.00000	0.00169	0.00169	0.01434	0.00000	0.00042	0.00127	0.03037	0.21341	0.01350	0.00000	0.00295	0.00042	0.00000	0.00253	0.14593	0.09152	0.00169	0.02235	0.45855	4.81410	0.07803	0.00211	0.00000	0.00169	0.00169	0.00042	0.00084	0.00801	0.00084	0.00000	0.00422	0.00253	0.00253	0.00253	0.00886	0.00000	0.00000	0.00169
0.03902	0.00363	0.00091	0.00000	0.00272	0.00000	0.00318	0.00817	0.02541	0.00045	0.00045	0.00408	0.03267	0.20871	0.01770	0.00136	0.00454	0.00045	0.00045	0.00045	0.12976	0.11162	0.00136	0.02858	0.55091	5.05686	0.12024	0.00227	0.00000	0.00318	0.00091	0.00000	0.00136	0.00635	0.00045	0.00000	0.01089	0.00499	0.00681	0.00000	0.00726	0.00045	0.00045	0.00544
0.06984	0.00044	0.00131	0.00393	0.00087	0.00000	0.00044	0.00044	0.00829	0.00000	0.00044	0.00175	0.02444	0.18420	0.00262	0.00087	0.00306	0.00044	0.00044	0.00000	0.13837	0.06635	0.00044	0.02794	0.45000	4.85669	0.09341	0.00131	0.00000	0.00131	0.00087	0.00000	0.00000	0.00742	0.00000	0.00087	0.00218	0.00000	0.00087	0.00000	0.00742	0.00000	0.00000	0.00218
0.02125	0.01549	0.00089	0.00620	0.01018	0.00266	0.02302	0.00753	0.01682	0.00089	0.00177	0.00664	0.00753	0.18327	0.01417	0.00177	0.00531	0.00044	0.00266	0.00089	0.11200	0.06773	0.00310	0.05533	0.54805	4.24630	0.07216	0.00354	0.00000	0.00310	0.00266	0.00221	0.00133	0.00708	0.00133	0.00266	0.00531	0.00266	0.00443	0.00089	0.00797	0.00044	0.00000	0.00531
